"","date","nox","site","code"
"369",2009-01-16 08:00:00,82,"Hull Freetown","HUL2"
"370",2009-01-16 09:00:00,73,"Hull Freetown","HUL2"
"371",2009-01-16 10:00:00,65,"Hull Freetown","HUL2"
"372",2009-01-16 11:00:00,71,"Hull Freetown","HUL2"
"373",2009-01-16 12:00:00,74,"Hull Freetown","HUL2"
"374",2009-01-16 13:00:00,78,"Hull Freetown","HUL2"
"375",2009-01-16 14:00:00,65,"Hull Freetown","HUL2"
"376",2009-01-16 15:00:00,61,"Hull Freetown","HUL2"
"377",2009-01-16 16:00:00,65,"Hull Freetown","HUL2"
"378",2009-01-16 17:00:00,53,"Hull Freetown","HUL2"
"379",2009-01-16 18:00:00,40,"Hull Freetown","HUL2"
"380",2009-01-16 19:00:00,31,"Hull Freetown","HUL2"
"381",2009-01-16 20:00:00,27,"Hull Freetown","HUL2"
"382",2009-01-16 21:00:00,31,"Hull Freetown","HUL2"
"383",2009-01-16 22:00:00,25,"Hull Freetown","HUL2"
"384",2009-01-16 23:00:00,21,"Hull Freetown","HUL2"
"385",2009-01-17 00:00:00,13,"Hull Freetown","HUL2"
"386",2009-01-17 01:00:00,13,"Hull Freetown","HUL2"
"387",2009-01-17 02:00:00,11,"Hull Freetown","HUL2"
"388",2009-01-17 03:00:00,11,"Hull Freetown","HUL2"
"389",2009-01-17 04:00:00,6,"Hull Freetown","HUL2"
"390",2009-01-17 05:00:00,8,"Hull Freetown","HUL2"
"391",2009-01-17 06:00:00,13,"Hull Freetown","HUL2"
"392",2009-01-17 07:00:00,25,"Hull Freetown","HUL2"
"393",2009-01-17 08:00:00,57,"Hull Freetown","HUL2"
"394",2009-01-17 09:00:00,52,"Hull Freetown","HUL2"
"395",2009-01-17 10:00:00,57,"Hull Freetown","HUL2"
"396",2009-01-17 11:00:00,34,"Hull Freetown","HUL2"
"397",2009-01-17 12:00:00,38,"Hull Freetown","HUL2"
"398",2009-01-17 13:00:00,61,"Hull Freetown","HUL2"
"399",2009-01-17 14:00:00,69,"Hull Freetown","HUL2"
"400",2009-01-17 15:00:00,46,"Hull Freetown","HUL2"
"401",2009-01-17 16:00:00,29,"Hull Freetown","HUL2"
"402",2009-01-17 17:00:00,19,"Hull Freetown","HUL2"
"403",2009-01-17 18:00:00,15,"Hull Freetown","HUL2"
"404",2009-01-17 19:00:00,17,"Hull Freetown","HUL2"
"405",2009-01-17 20:00:00,15,"Hull Freetown","HUL2"
"406",2009-01-17 21:00:00,10,"Hull Freetown","HUL2"
"407",2009-01-17 22:00:00,13,"Hull Freetown","HUL2"
"408",2009-01-17 23:00:00,27,"Hull Freetown","HUL2"
"409",2009-01-18 00:00:00,36,"Hull Freetown","HUL2"
"410",2009-01-18 01:00:00,34,"Hull Freetown","HUL2"
"411",2009-01-18 02:00:00,21,"Hull Freetown","HUL2"
"412",2009-01-18 03:00:00,19,"Hull Freetown","HUL2"
"413",2009-01-18 04:00:00,23,"Hull Freetown","HUL2"
"414",2009-01-18 05:00:00,34,"Hull Freetown","HUL2"
"415",2009-01-18 06:00:00,15,"Hull Freetown","HUL2"
"416",2009-01-18 07:00:00,17,"Hull Freetown","HUL2"
"417",2009-01-18 08:00:00,29,"Hull Freetown","HUL2"
"418",2009-01-18 09:00:00,31,"Hull Freetown","HUL2"
"419",2009-01-18 10:00:00,31,"Hull Freetown","HUL2"
"420",2009-01-18 11:00:00,27,"Hull Freetown","HUL2"
"421",2009-01-18 12:00:00,29,"Hull Freetown","HUL2"
